study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6455	SAMEA3724996	ERS1032145	ERX1283572	ERR1211321	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211321/ERR1211321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211321/ERR1211321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211321/ERR1211321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211321/ERR1211321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_50_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_50_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_50_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_50_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211321	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211321		
PRJEB6455	SAMEA3724997	ERS1032146	ERX1283573	ERR1211322	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211322/ERR1211322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211322/ERR1211322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211322/ERR1211322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211322/ERR1211322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_51_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_51_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_51_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_51_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211322	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211322		
PRJEB6455	SAMEA3724998	ERS1032147	ERX1283574	ERR1211323	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211323/ERR1211323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211323/ERR1211323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211323/ERR1211323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211323/ERR1211323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_52_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_52_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_52_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_52_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211323	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211323		
PRJEB6455	SAMEA3724999	ERS1032148	ERX1283575	ERR1211324	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211324/ERR1211324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211324/ERR1211324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211324/ERR1211324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211324/ERR1211324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_53_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_53_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_53_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_53_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211324	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211324		
PRJEB6455	SAMEA3725000	ERS1032149	ERX1283576	ERR1211325	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211325/ERR1211325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211325/ERR1211325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211325/ERR1211325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211325/ERR1211325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_54_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_54_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_54_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_54_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211325	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211325		
PRJEB6455	SAMEA3725001	ERS1032150	ERX1283577	ERR1211326	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211326/ERR1211326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211326/ERR1211326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211326/ERR1211326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211326/ERR1211326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_55_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_55_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_55_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_55_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211326	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211326		
PRJEB6455	SAMEA3725002	ERS1032151	ERX1283578	ERR1211327	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211327/ERR1211327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211327/ERR1211327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211327/ERR1211327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211327/ERR1211327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_56_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_56_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_56_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_56_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211327	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211327		
PRJEB6455	SAMEA3725003	ERS1032152	ERX1283579	ERR1211328	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211328/ERR1211328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211328/ERR1211328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211328/ERR1211328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211328/ERR1211328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_57_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_57_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_57_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_57_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211328	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211328		
PRJEB6455	SAMEA3725004	ERS1032153	ERX1283580	ERR1211329	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211329/ERR1211329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211329/ERR1211329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211329/ERR1211329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211329/ERR1211329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_58_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_58_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_58_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_58_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211329	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211329		
PRJEB6455	SAMEA3725005	ERS1032154	ERX1283581	ERR1211330	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211330/ERR1211330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211330/ERR1211330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211330/ERR1211330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211330/ERR1211330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_59_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_59_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_59_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_59_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211330	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211330		
PRJEB6455	SAMEA3725006	ERS1032155	ERX1283582	ERR1211331	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211331/ERR1211331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211331/ERR1211331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211331/ERR1211331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211331/ERR1211331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_60_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_60_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_60_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_60_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211331	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211331		
PRJEB6455	SAMEA3725007	ERS1032156	ERX1283583	ERR1211332	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211332/ERR1211332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211332/ERR1211332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211332/ERR1211332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211332/ERR1211332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_61_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_61_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_61_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_61_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211332	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211332		
PRJEB6455	SAMEA3725008	ERS1032157	ERX1283584	ERR1211333	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211333/ERR1211333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211333/ERR1211333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211333/ERR1211333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211333/ERR1211333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_62_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_62_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_62_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_62_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211333	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211333		
PRJEB6455	SAMEA3725009	ERS1032158	ERX1283585	ERR1211334	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211334/ERR1211334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211334/ERR1211334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211334/ERR1211334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211334/ERR1211334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_63_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_63_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_63_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_63_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211334	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211334		
PRJEB6455	SAMEA3725010	ERS1032159	ERX1283586	ERR1211335	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211335/ERR1211335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211335/ERR1211335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211335/ERR1211335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211335/ERR1211335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_64_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_64_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_64_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_64_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211335	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211335		
PRJEB6455	SAMEA3725011	ERS1032160	ERX1283587	ERR1211336	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211336/ERR1211336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211336/ERR1211336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211336/ERR1211336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211336/ERR1211336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_65_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_65_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_65_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_65_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211336	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211336		
PRJEB6455	SAMEA3725012	ERS1032161	ERX1283588	ERR1211337	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211337/ERR1211337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211337/ERR1211337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211337/ERR1211337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211337/ERR1211337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_66_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_66_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_66_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_66_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211337	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211337		
PRJEB6455	SAMEA3725013	ERS1032162	ERX1283589	ERR1211338	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211338/ERR1211338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211338/ERR1211338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211338/ERR1211338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211338/ERR1211338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_67_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_67_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_67_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_67_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211338	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211338		
PRJEB6455	SAMEA3725014	ERS1032163	ERX1283590	ERR1211339	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211339/ERR1211339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211339/ERR1211339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211339/ERR1211339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211339/ERR1211339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_68_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_68_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_68_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_68_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211339	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211339		
PRJEB6455	SAMEA3725015	ERS1032164	ERX1283591	ERR1211340	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211340/ERR1211340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211340/ERR1211340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211340/ERR1211340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211340/ERR1211340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211340	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211340		
PRJEB6455	SAMEA3725016	ERS1032165	ERX1283592	ERR1211341	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211341/ERR1211341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211341/ERR1211341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211341/ERR1211341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211341/ERR1211341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_70_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_70_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_70_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_70_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211341	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211341		
PRJEB6455	SAMEA3725017	ERS1032166	ERX1283593	ERR1211342	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211342/ERR1211342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211342/ERR1211342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211342/ERR1211342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211342/ERR1211342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211342	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211342		
PRJEB6455	SAMEA3725018	ERS1032167	ERX1283594	ERR1211343	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211343/ERR1211343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211343/ERR1211343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211343/ERR1211343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211343/ERR1211343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_72_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_72_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_72_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_a2i_3_72_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211343	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211343		
